"Tue Dec 19 11:00:01 +0000 2023","1737065240653914279","Kes COVID dh mula meningkat kan korangg😪maarilah Kita standby stock facemask sesiap😷  Yg duckbill ni selesa dipakai korang..tak lemas bila pakai  tali dia pon x mudah putus🌷 https://t.co/80GZyH5anX","3","1","91","94","in","1682971276737122304","1737065240653914279","mamadeejaa","https://twitter.com/mamadeejaa/status/1737065240653914279","https://pbs.twimg.com/ext_tw_video_thumb/1737065224199712769/pu/img/wQV1WVzFQeOmg9vl.jpg","","620"
"Tue Dec 19 11:28:51 +0000 2023","1737072498854998175","COVID-19  Saya hari-hari merawat pesakit covid-19. Apa yang saya nampak mereka yang teruk antaranya orang-orang tua. Mereka ini banyak masalah ko-morbid.   Saya sangat-sangat berharap:  Jaga-jaga bila kita dekat dengan ibubapa kita atau saudara mara kita yang sudah tua. Tak payah…","29","12","1018","1191","in","101966101","1737072498854998175","rafidah72","https://twitter.com/rafidah72/status/1737072498854998175","","Malaysia","124296"
"Tue Dec 19 17:04:05 +0000 2023","1737156862108430569","Entah berapa ratus keranda saya buat agaknya. Mungkin cecah ribu-ribu. Masa covid dulu pun dah beratus keranda saya buat saplai kat hospital. Dah sampai masanya saya jual air mandi mayat dan buat live bagi keranda kat pemenang cabutan bertuah yang teka saiz keranda dengan betul. https://t.co/V5Rb0HqAeu","10","6","274","406","in","744853406","1737156862108430569","HasrulRizwan","https://twitter.com/HasrulRizwan/status/1737156862108430569","https://pbs.twimg.com/media/GBue9cfbMAI6Zfs.jpg","","27682"
"Tue Dec 19 08:07:31 +0000 2023","1737021830173794327","Masih dari trip ke Bajo 2 tahun lalu —- Saking parnonya dia sama covid  naik perahu aja masih pake masker sama goggles 😂 https://t.co/hUCzlBY5sw","0","1","3","23","in","1573314754239610885","1737021830173794327","afrogximately","https://twitter.com/afrogximately/status/1737021830173794327","https://pbs.twimg.com/ext_tw_video_thumb/1737021779280060416/pu/img/j1OQWKKD2kTTeOqJ.jpg","Moon","837"
"Tue Dec 19 18:01:13 +0000 2023","1737171241801560076","Telangana lo Covid cases  #GunturKaaramOnJan12th https://t.co/jI9AzNxjua","2","7","67","216","in","784312701967175681","1737171241801560076","Bhaag_Saale","https://twitter.com/Bhaag_Saale/status/1737171241801560076","https://pbs.twimg.com/tweet_video_thumb/GBusBzxbMAEC7Lt.jpg","Mystic Falls ","4360"
"Tue Dec 19 11:51:52 +0000 2023","1737078290169655647","Lps kena Covid dulu badan mudah jatuh sakit dan lambat nak sembuh. Anyone else sama x?","27","19","38","84","in","2401607659","1737078290169655647","callmefye","https://twitter.com/callmefye/status/1737078290169655647","","Kuala Lumpur City","18761"
"Tue Dec 19 16:50:31 +0000 2023","1737153449933091235","Gw rangkum aja deh 1. Aris tbtb ngetwit nyariin kacila yg ngutang ke doi dan bawa2 nama christyzer (case closed  payed  clarified) 2. Kacila dikira faker semenjak covid krn ky berubah + blm ada yg prnh ktmu 3. Ternyata ada yg udh ketemu dan ternyata foto2 pasca covid itu colongan","47","37","263","1792","in","1618004550019067904","1737153449933091235","kamil5b","https://twitter.com/kamil5b/status/1737153449933091235","","bdg","774"
"Tue Dec 19 15:06:18 +0000 2023","1737127222807556097","Malah kepikiran skenario  Kacila sebenarnya real  terus menghilang (atau meninggal?) pas Covid  terus akunnya dipegang sama "pasangan" yang manipulatif dan dipakai untuk penipuan.","46","76","121","846","in","2912464614","1737127222807556097","OmBrunyaBeby_","https://twitter.com/OmBrunyaBeby_/status/1737127222807556097","","Hati Idol","2529"
"Tue Dec 19 15:54:24 +0000 2023","1737139325387833818","#IntinyaGes Kacila real ada secara person  namun sempat menghilang setelah posting terkena Covid. Adanya indikasi akun beliau dioperasikan oleh orang lain dan foto-foto dengan muka berbeda yang belakangan ini di-post hasil beli. Lalu sekarang di mana beliau?  Ada Apa Dengan Cila?","2","3","21","66","in","1486031404479967232","1737139325387833818","frdsjhnarifin","https://twitter.com/frdsjhnarifin/status/1737139325387833818","","","159"
"Tue Dec 19 16:33:04 +0000 2023","1737149057712427246","ini wota era covid udh balik  Team T gamau balik?","5","14","21","104","in","1207183285828251648","1737149057712427246","xcreddkanaartha","https://twitter.com/xcreddkanaartha/status/1737149057712427246","","on hurt road","810"
"Tue Dec 19 14:43:56 +0000 2023","1737121592222872024","COVID-19 sub-strain JN.1 in Kerala  #psmupdates #vivekjainpsm #cerebellumacademy #covid19 #covidupdates #covidinindia https://t.co/LI6gy35r9J","0","0","2","20","in","68973615","1737121592222872024","docvivekjain","https://twitter.com/docvivekjain/status/1737121592222872024","https://pbs.twimg.com/media/GBt-2VeWcAA7wg5.jpg","","6486"
"Tue Dec 19 14:01:17 +0000 2023","1737110858139132147","Percaya silakan Gak Percaya yo silakan Penting podo rukun ojo jotos-jotosan  Covid Taek. https://t.co/XtjuAJo1wB","16","74","42","213","in","756534156","1737110858139132147","SiaranBolaLive","https://twitter.com/SiaranBolaLive/status/1737110858139132147","https://pbs.twimg.com/media/GBt0vlhbgAAd1tA.jpg","Satelit ","716894"
"Tue Dec 19 15:36:46 +0000 2023","1737134888116252718","Takut banget di-DM kelinci era covid. Setuju gak sama saran kelinci ini? https://t.co/8kL7IAAMay","1","8","14","69","in","2478451147","1737134888116252718","Hanif_AF","https://twitter.com/Hanif_AF/status/1737134888116252718","https://pbs.twimg.com/media/GBuK96kb0AAiZxp.jpg","Indonesia","10893"
"Tue Dec 19 08:35:55 +0000 2023","1737028977058042317","[Berita Mengenai Covid-19  Ramai Lagi  Maka Kami Posting Ini]  Ijazah Umum dari Maulana Habib Luthfi bin Yahya untuk menangkal penyakit seperti virus corona sekarang. ⤵️⤵️ https://t.co/Z8zMdFMPAa","1","14","121","412","in","1350511199117406210","1737028977058042317","SejarahUlama","https://twitter.com/SejarahUlama/status/1737028977058042317","https://pbs.twimg.com/media/GBspzoKaQAAdboN.jpg","","73868"
"Tue Dec 19 21:00:06 +0000 2023","1737216257538023458","Kuna venye Covid naitii kitumoja Daily coro 19 nilinona Cyber ronging in different location Wolan tunaiduingi normal https://t.co/jjkM4KDXHH","0","1","3","5","in","1429879802652151811","1737216257538023458","_kamumu","https://twitter.com/_kamumu/status/1737216257538023458","https://pbs.twimg.com/media/GBvU-sZXYAAeFAf.jpg","","1593"
"Tue Dec 19 11:24:26 +0000 2023","1737071386315886903","gatau deh sedih krn aku kena Covid lagi  atau Sehun otw wamil😭","0","4","0","2","in","1486679406735097858","1737071386315886903","whereisexoexol","https://twitter.com/whereisexoexol/status/1737071386315886903","","jawa timur","1425"
"Tue Dec 19 08:35:40 +0000 2023","1737028915301085345","Aku ni lagi la 2 bulan tau tak dapat gaji  siap kena buat side quest. Mak bapak tak kasi duit sejak covid. Kasi pun time raya plus they rather kasi gifts itu pun rarely. Allowance time uni pun sebulan 400-500 je and from that nak kena bayar bill phone sendiri.","0","1","1","20","in","853921902","1737028915301085345","qhaishaaantsha","https://twitter.com/qhaishaaantsha/status/1737028915301085345","","Kuala Lumpur Federal Territory, Malaysia","26138"
"Tue Dec 19 15:46:32 +0000 2023","1737137348532633718","WOY TEMEN TEMEN GUE PAS JAMAN COVID REPLY INI DONG KNGN BGST WKWKWK","0","9","4","16","in","1074220813937594368","1737137348532633718","Dennssuu","https://twitter.com/Dennssuu/status/1737137348532633718","","Yogyakarta, Indonesia","7647"
"Tue Dec 19 16:20:11 +0000 2023","1737145815188246978","siapa sih yang ga kangen circle 2020 covid wkwkwk","0","3","4","7","in","1207183285828251648","1737145815188246978","xcreddkanaartha","https://twitter.com/xcreddkanaartha/status/1737145815188246978","","on hurt road","810"
"Tue Dec 19 13:18:40 +0000 2023","1737100134062719334","COVID-19 | Peningkatan mendadak kes COVID-19 telah menimbulkan kesedaran dalam kalangan masyarakat untuk kembali mengamalkan pemakaian pelitup muka di tempat awam. https://t.co/uRZB4FH15w","8","8","286","405","in","155432431","1737100134062719334","BuletinTV3","https://twitter.com/BuletinTV3/status/1737100134062719334","https://pbs.twimg.com/media/GBtrWW7W4AAllMw.jpg","Sri Pentas, Bandar Utama","1189994"
